Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_diam_mm_SEG,corolla_area_mm2,corolla_area_mm2_SEG,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,Needed Area Redo,SLA_SEG,LMA_SEG,skel_dryweight_mg,skel_dryweight_mg_SEG,d13C,d13C_SEG,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,45,5,1,1,HR_110,HR_037,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-11-19,2021-11-10,2021-11-19,2022-04-07,2022-05-05,28,139,148,139,25.619,25.619,336.521,336.521,NA,NA,NA,NA,45.424,2.49,NA,18.242570281124497,0.05481683691440648,69.81,69.81,-30,-30,3.31,8,0,8,0,11,2.213636363636364,NA,1.375,11,11,1,1,1,1,1
2022,45,5,1,1,HR_110,HR_037,G1,n,6,FALSE,FALSE,FALSE,5,5,2021-11-19,2021-11-10,2021-11-19,2022-04-14,2022-05-05,21,146,155,146,NA,25.619,NA,336.521,45.424,2.49,18.242570281124497,0.05481683691440648,45.424,2.49,NA,18.242570281124497,0.05481683691440648,NA,69.81,NA,-30,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,45,5,1,1,HR_110,HR_037,G1,n,7,FALSE,FALSE,FALSE,5,5,2021-11-19,2021-11-10,2021-11-19,2022-04-14,2022-05-05,21,146,155,146,NA,25.619,NA,336.521,NA,NA,NA,NA,45.424,2.49,NA,18.242570281124497,0.05481683691440648,NA,69.81,NA,-30,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,45,5,1,1,HR_110,HR_037,G1,n,8,FALSE,FALSE,FALSE,5,5,2021-11-19,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,139,148,139,23.498,25.619,335.236,336.521,NA,NA,NA,NA,45.424,2.49,NA,18.242570281124497,0.05481683691440648,NA,69.81,NA,-30,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,46,5,1,1,HR_006,HR_162,G1,R,1,FALSE,FALSE,FALSE,2,"5,2,8",2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-05-05,21,129,155,146,NA,19.506,NA,235.732,80.6,4.73,17.040169133192386,0.05868486352357321,80.6,4.73,NA,17.040169133192386,0.05868486352357321,NA,57.18,NA,-31.2,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,46,5,1,1,HR_006,HR_162,G1,R,2,TRUE,TRUE,TRUE,2,"5,2,8",2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-05-05,21,129,155,146,19.506,19.506,235.732,235.732,NA,NA,NA,NA,80.6,4.73,NA,17.040169133192386,0.05868486352357321,57.18,57.18,-31.2,-31.2,3.61,10,0,10,10,0,NA,NA,0,0,0,1,1,1,1,0
2022,46,5,1,1,HR_006,HR_162,G1,R,3,FALSE,FALSE,FALSE,2,"5,2,8",2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,19.506,NA,235.732,NA,NA,NA,NA,80.6,4.73,NA,17.040169133192386,0.05868486352357321,NA,57.18,NA,-31.2,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,46,5,1,1,HR_006,HR_162,G1,R,4,FALSE,FALSE,FALSE,2,"5,2,8",2021-11-19,2021-11-10,2021-11-19,2022-04-14,2022-04-26,12,146,155,146,NA,19.506,NA,235.732,NA,NA,NA,NA,80.6,4.73,NA,17.040169133192386,0.05868486352357321,NA,57.18,NA,-31.2,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,46,5,1,1,HR_006,HR_162,G1,R,5,FALSE,TRUE,TRUE,2,"5,2,8",2021-12-06,2021-11-10,2021-11-19,2022-04-14,2022-04-26,12,129,155,146,24.563,19.506,386.899,235.732,NA,NA,NA,NA,80.6,4.73,NA,17.040169133192386,0.05868486352357321,NA,57.18,NA,-31.2,NA,7,0,7,0,9,NA,NA,1.2857142857142858,9,9,1,1,1,1,1
2022,46,5,1,1,HR_006,HR_162,G1,R,6,FALSE,FALSE,FALSE,2,"5,2,8",2021-11-19,2021-11-10,2021-11-19,2022-04-14,2022-05-05,21,146,155,146,24.003,19.506,362.554,235.732,86.98,3.4,25.582352941176474,0.0390894458496206,80.6,4.73,NA,17.040169133192386,0.05868486352357321,NA,57.18,NA,-31.2,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,46,5,1,1,HR_006,HR_162,G1,R,7,FALSE,FALSE,FALSE,2,"5,2,8",2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,19.506,NA,235.732,NA,NA,NA,NA,80.6,4.73,NA,17.040169133192386,0.05868486352357321,NA,57.18,NA,-31.2,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,46,5,1,1,HR_006,HR_162,G1,R,8,FALSE,TRUE,TRUE,2,"5,2,8",2021-11-19,2021-11-10,2021-11-19,2022-04-14,2022-04-26,12,146,155,146,21.848,19.506,303.802,235.732,NA,NA,NA,NA,80.6,4.73,NA,17.040169133192386,0.05868486352357321,NA,57.18,NA,-31.2,NA,7,0,7,0,5,NA,NA,0.7142857142857143,5,5,1,1,1,1,1
2022,47,7,1,2,HR_100,HR_195,G1,n,1,FALSE,FALSE,FALSE,3,3,2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,125,134,125,NA,12.235,NA,93.653,NA,NA,NA,NA,37.647,2.77,NA,13.590974729241877,0.07357823996599995,NA,30.61,NA,-31.27,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,47,7,1,2,HR_100,HR_195,G1,n,2,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-14,14,115,141,132,NA,12.235,NA,93.653,NA,NA,NA,NA,37.647,2.77,NA,13.590974729241877,0.07357823996599995,NA,30.61,NA,-31.27,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,47,7,1,2,HR_100,HR_195,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-11-19,2021-11-10,2021-11-19,2022-04-14,2022-04-20,6,146,155,146,12.235,12.235,93.653,93.653,NA,NA,NA,NA,37.647,2.77,NA,13.590974729241877,0.07357823996599995,30.61,30.61,-31.27,-31.27,2.44,7,1,8,4,11,3.360833333333334,1.4295342092988037,1.5714285714285714,12.571428571428571,13,1,1,1,1,1
2022,47,7,1,2,HR_100,HR_195,G1,n,4,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,25.862,12.235,429.557,93.653,NA,NA,NA,NA,37.647,2.77,NA,13.590974729241877,0.07357823996599995,NA,30.61,NA,-31.27,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,47,7,1,2,HR_100,HR_195,G1,n,5,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-05-05,35,115,141,132,NA,12.235,NA,93.653,37.647,2.77,13.590974729241877,0.07357823996599995,37.647,2.77,NA,13.590974729241877,0.07357823996599995,NA,30.61,NA,-31.27,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,47,7,1,2,HR_100,HR_195,G1,n,6,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-05-11,48,108,134,125,NA,12.235,NA,93.653,NA,NA,NA,NA,37.647,2.77,NA,13.590974729241877,0.07357823996599995,NA,30.61,NA,-31.27,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,47,7,1,2,HR_100,HR_195,G1,n,7,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,NA,12.235,NA,93.653,NA,NA,NA,NA,37.647,2.77,NA,13.590974729241877,0.07357823996599995,NA,30.61,NA,-31.27,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,47,7,1,2,HR_100,HR_195,G1,n,8,FALSE,FALSE,FALSE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,12.235,NA,93.653,NA,NA,NA,NA,37.647,2.77,NA,13.590974729241877,0.07357823996599995,NA,30.61,NA,-31.27,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,48,4,1,2,HR_088,HR_014,G1,n,1,FALSE,FALSE,FALSE,6,6,2021-11-19,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,23.013,NA,335.051,NA,NA,NA,NA,31.341,1.7,x,18.435882352941178,0.05424204715867394,NA,NA,NA,-30.33,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,48,4,1,2,HR_088,HR_014,G1,n,2,FALSE,FALSE,FALSE,6,6,2021-11-19,2021-11-10,2021-11-19,2022-03-31,2022-04-14,14,132,141,132,NA,23.013,NA,335.051,31.341,1.7,18.435882352941178,0.05424204715867394,31.341,1.7,x,18.435882352941178,0.05424204715867394,NA,NA,NA,-30.33,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,48,4,1,2,HR_088,HR_014,G1,n,3,FALSE,FALSE,FALSE,6,6,2021-11-19,2021-11-10,2021-11-19,2022-03-31,2022-04-14,14,132,141,132,NA,23.013,NA,335.051,NA,NA,NA,NA,31.341,1.7,x,18.435882352941178,0.05424204715867394,NA,NA,NA,-30.33,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,48,4,1,2,HR_088,HR_014,G1,n,4,FALSE,FALSE,FALSE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,NA,23.013,NA,335.051,NA,NA,NA,NA,31.341,1.7,x,18.435882352941178,0.05424204715867394,NA,NA,NA,-30.33,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,48,4,1,2,HR_088,HR_014,G1,n,5,FALSE,FALSE,FALSE,6,6,NA,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,23.013,NA,335.051,NA,NA,NA,NA,31.341,1.7,x,18.435882352941178,0.05424204715867394,NA,NA,NA,-30.33,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,48,4,1,2,HR_088,HR_014,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,23.013,23.013,335.051,335.051,NA,NA,NA,NA,31.341,1.7,x,18.435882352941178,0.05424204715867394,NA,NA,-30.33,-30.33,2.06,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,48,4,1,2,HR_088,HR_014,G1,n,7,FALSE,FALSE,FALSE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,NA,23.013,NA,335.051,NA,NA,NA,NA,31.341,1.7,x,18.435882352941178,0.05424204715867394,NA,NA,NA,-30.33,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,48,4,1,2,HR_088,HR_014,G1,n,8,FALSE,FALSE,FALSE,6,6,2021-12-17,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,104,141,132,NA,23.013,NA,335.051,NA,NA,NA,NA,31.341,1.7,x,18.435882352941178,0.05424204715867394,NA,NA,NA,-30.33,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,49,1,1,2,HR_148,HR_050,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,125,134,125,22.099,22.099,305.403,305.403,NA,NA,NA,NA,44.959,3.15,x,14.272698412698414,0.07006383593941146,36.32,36.32,-29.81,-29.81,3.02,11,1,12,5,14,4.3069444444444445,0.6354265481927459,1.2727272727272727,15.272727272727273,15,1,1,1,1,1
2022,49,1,1,2,HR_148,HR_050,G1,n,2,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-14,14,115,141,132,NA,22.099,NA,305.403,NA,NA,NA,NA,44.959,3.15,x,14.272698412698414,0.07006383593941146,NA,36.32,NA,-29.81,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,49,1,1,2,HR_148,HR_050,G1,n,3,FALSE,FALSE,FALSE,1,1,2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,125,134,125,NA,22.099,NA,305.403,NA,NA,NA,NA,44.959,3.15,x,14.272698412698414,0.07006383593941146,NA,36.32,NA,-29.81,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,49,1,1,2,HR_148,HR_050,G1,n,4,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-14,14,115,141,132,NA,22.099,NA,305.403,NA,NA,NA,NA,44.959,3.15,x,14.272698412698414,0.07006383593941146,NA,36.32,NA,-29.81,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,49,1,1,2,HR_148,HR_050,G1,n,5,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,22.099,NA,305.403,44.959,3.15,14.272698412698414,0.07006383593941146,44.959,3.15,x,14.272698412698414,0.07006383593941146,NA,36.32,NA,-29.81,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,49,1,1,2,HR_148,HR_050,G1,n,6,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,22.099,NA,305.403,NA,NA,NA,NA,44.959,3.15,x,14.272698412698414,0.07006383593941146,NA,36.32,NA,-29.81,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,49,1,1,2,HR_148,HR_050,G1,n,7,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,NA,22.099,NA,305.403,NA,NA,NA,NA,44.959,3.15,x,14.272698412698414,0.07006383593941146,NA,36.32,NA,-29.81,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,49,1,1,2,HR_148,HR_050,G1,n,8,FALSE,FALSE,FALSE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,NA,22.099,NA,305.403,NA,NA,NA,NA,44.959,3.15,x,14.272698412698414,0.07006383593941146,NA,36.32,NA,-29.81,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,50,6,1,2,HR_175,HR_027,G1,n,1,FALSE,FALSE,FALSE,8,8,2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,125,134,125,NA,23.37,NA,332.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,50,6,1,2,HR_175,HR_027,G1,n,2,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,NA,23.37,NA,332.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,50,6,1,2,HR_175,HR_027,G1,n,3,FALSE,FALSE,FALSE,8,8,2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,125,134,125,NA,23.37,NA,332.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,50,6,1,2,HR_175,HR_027,G1,n,4,FALSE,FALSE,FALSE,8,8,2021-11-19,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,23.37,NA,332.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,50,6,1,2,HR_175,HR_027,G1,n,5,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,NA,23.37,NA,332.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,50,6,1,2,HR_175,HR_027,G1,n,6,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-14,14,115,141,132,NA,23.37,NA,332.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,50,6,1,2,HR_175,HR_027,G1,n,7,FALSE,FALSE,FALSE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,23.37,NA,332.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,50,6,1,2,HR_175,HR_027,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,23.37,23.37,332.921,332.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,0,0
2022,51,7,1,2,HR_157,HR_085,G1,n,1,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,NA,26.863,NA,464.299,NA,NA,NA,NA,38.244,3.08,NA,12.416883116883117,0.08053550883798766,NA,118.36,NA,-31.48,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,51,7,1,2,HR_157,HR_085,G1,n,2,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,26.863,NA,464.299,NA,NA,NA,NA,38.244,3.08,NA,12.416883116883117,0.08053550883798766,NA,118.36,NA,-31.48,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,51,7,1,2,HR_157,HR_085,G1,n,3,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,108,134,125,NA,26.863,NA,464.299,NA,NA,NA,NA,38.244,3.08,NA,12.416883116883117,0.08053550883798766,NA,118.36,NA,-31.48,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,51,7,1,2,HR_157,HR_085,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,26.863,26.863,464.299,464.299,NA,NA,NA,NA,38.244,3.08,NA,12.416883116883117,0.08053550883798766,118.36,118.36,-31.48,-31.48,2.74,30,5,35,12,42,2.782928571428571,0.5835761846282849,1.4,49,49,1,1,1,1,1
2022,51,7,1,2,HR_157,HR_085,G1,n,5,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,NA,26.863,NA,464.299,NA,NA,NA,NA,38.244,3.08,NA,12.416883116883117,0.08053550883798766,NA,118.36,NA,-31.48,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,51,7,1,2,HR_157,HR_085,G1,n,6,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,NA,26.863,NA,464.299,NA,NA,NA,NA,38.244,3.08,NA,12.416883116883117,0.08053550883798766,NA,118.36,NA,-31.48,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,51,7,1,2,HR_157,HR_085,G1,n,7,FALSE,FALSE,FALSE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,26.863,NA,464.299,NA,NA,NA,NA,38.244,3.08,NA,12.416883116883117,0.08053550883798766,NA,118.36,NA,-31.48,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,51,7,1,2,HR_157,HR_085,G1,n,8,FALSE,FALSE,FALSE,4,4,2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,125,134,125,NA,26.863,NA,464.299,38.244,3.08,12.416883116883117,0.08053550883798766,38.244,3.08,NA,12.416883116883117,0.08053550883798766,NA,118.36,NA,-31.48,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,52,3,1,2,HR_141,HR_015,G1,R,1,FALSE,FALSE,FALSE,6,"6,3,7",2021-11-19,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,23.131,NA,313.631,NA,NA,NA,NA,55.091,2.78,NA,19.816906474820147,0.050461962934054555,NA,80.49,NA,-30.91,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA
2022,52,3,1,2,HR_141,HR_015,G1,R,2,FALSE,FALSE,FALSE,6,"6,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-03-31,0,115,141,132,NA,23.131,NA,313.631,NA,NA,NA,NA,55.091,2.78,NA,19.816906474820147,0.050461962934054555,NA,80.49,NA,-30.91,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,52,3,1,2,HR_141,HR_015,G1,R,3,FALSE,TRUE,TRUE,6,"6,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,20.732,23.131,NA,313.631,NA,NA,NA,NA,55.091,2.78,NA,19.816906474820147,0.050461962934054555,NA,80.49,NA,-30.91,NA,6,0,6,0,1,NA,NA,0.16666666666666666,1,1,1,1,1,1,1
2022,52,3,1,2,HR_141,HR_015,G1,R,4,FALSE,FALSE,FALSE,6,"6,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,NA,23.131,NA,313.631,55.091,2.78,19.816906474820147,0.050461962934054555,55.091,2.78,NA,19.816906474820147,0.050461962934054555,NA,80.49,NA,-30.91,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,52,3,1,2,HR_141,HR_015,G1,R,5,FALSE,FALSE,FALSE,6,"6,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,NA,23.131,NA,313.631,NA,NA,NA,NA,55.091,2.78,NA,19.816906474820147,0.050461962934054555,NA,80.49,NA,-30.91,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,52,3,1,2,HR_141,HR_015,G1,R,6,TRUE,TRUE,TRUE,6,"6,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-26,26,115,141,132,23.131,23.131,313.631,313.631,NA,NA,NA,NA,55.091,2.78,NA,19.816906474820147,0.050461962934054555,80.49,80.49,-30.91,-30.91,3.39,5,7,12,0,5,1.6300000000000001,NA,1,12,12,1,1,1,1,1
2022,52,3,1,2,HR_141,HR_015,G1,R,7,FALSE,TRUE,TRUE,6,"6,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,23.987,23.131,367.617,313.631,NA,NA,NA,NA,55.091,2.78,NA,19.816906474820147,0.050461962934054555,NA,80.49,NA,-30.91,NA,23,3,26,12,4,NA,NA,0.17391304347826086,4.521739130434782,5,1,1,1,1,1
2022,52,3,1,2,HR_141,HR_015,G1,R,8,FALSE,FALSE,FALSE,6,"6,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,NA,23.131,NA,313.631,71.504,4.64,15.41034482758621,0.06489147460281941,55.091,2.78,NA,19.816906474820147,0.050461962934054555,NA,80.49,NA,-30.91,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,53,4,1,2,HR_034,HR_112,G1,R,1,FALSE,FALSE,FALSE,3,"5,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-26,26,115,141,132,NA,23.737,NA,351.041,NA,NA,NA,NA,77.543,9.39,NA,8.2580404685836,0.12109410262692957,NA,123.33,NA,-30.13,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,53,4,1,2,HR_034,HR_112,G1,R,2,FALSE,FALSE,FALSE,3,"5,3,7",NA,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,NA,23.737,NA,351.041,NA,NA,NA,NA,77.543,9.39,NA,8.2580404685836,0.12109410262692957,NA,123.33,NA,-30.13,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2022,53,4,1,2,HR_034,HR_112,G1,R,3,TRUE,TRUE,TRUE,3,"5,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,23.737,23.737,351.041,351.041,NA,NA,NA,NA,77.543,9.39,NA,8.2580404685836,0.12109410262692957,123.33,123.33,-30.13,-30.13,2.97,31,4,35,0,67,2.0298322010869563,0.4723298082598943,2.161290322580645,75.64516129032258,76,1,1,1,1,1
2022,53,4,1,2,HR_034,HR_112,G1,R,4,FALSE,FALSE,FALSE,3,"5,3,7",2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,125,134,125,NA,23.737,NA,351.041,42.324,2.84,14.902816901408451,0.06710140818448161,77.543,9.39,NA,8.2580404685836,0.12109410262692957,NA,123.33,NA,-30.13,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2022,53,4,1,2,HR_034,HR_112,G1,R,5,FALSE,TRUE,TRUE,3,"5,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,23.206,23.737,335.238,351.041,NA,NA,NA,NA,77.543,9.39,NA,8.2580404685836,0.12109410262692957,NA,123.33,NA,-30.13,NA,25,0,25,0,25,NA,NA,1,25,25,1,1,1,1,1
2022,53,4,1,2,HR_034,HR_112,G1,R,6,FALSE,FALSE,FALSE,3,"5,3,7",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,NA,23.737,NA,351.041,77.543,9.39,8.2580404685836,0.12109410262692957,77.543,9.39,NA,8.2580404685836,0.12109410262692957,NA,123.33,NA,-30.13,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA
