"","Year","Gen","Transect","Sequence","Donor","Recipient","Plant_ID","F_plant","sample_ID_SEG","sample_ID","SegPos","Sow_Date","Plant_Date","FFD","days_sow2flower","days_plant2flower","LFD","fl_duration","F_Num_01","F_Num_02","F_Num_03","skel_dryweight_mg","skel_dryweight_mg_SEG","closed_fruits","open_fruits","filled_seeds","total_seeds","total_fruits","mean_seeds_per_fruit","est_fecundity","msm_all","corolla_diam_mm","photo_date","corolla_diam_mm_SEG","photo_date_SEG","leaf_area_mm2","leaf_dryweight_mg","leaf_area_mm2_SEG","leaf_dryweight_mg_SEG","SLA_SEG","SLA","LMA_SEG","LMA","d13C","sample_weight_mg","d13C_SEG","sample_weight_mg_SEG","surv_to_flower","surv_to_fruitprod","prod_closed_fruits","prod_filled_seeds"
"946",2023,"G2",3,96,"BO_032","BO_088",1,FALSE,"BO-088-G2-003-25L","BO-088-G2-003-25L-1","25L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"947",2023,"G2",3,96,"BO_032","BO_088",2,FALSE,"BO-088-G2-003-25L","BO-088-G2-003-25L-2","25L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"948",2023,"G2",3,96,"BO_032","BO_088",3,FALSE,"BO-088-G2-003-25L","BO-088-G2-003-25L-3","25L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"949",2023,"G2",3,96,"BO_032","BO_088",4,FALSE,"BO-088-G2-003-25L","BO-088-G2-003-25L-4","25L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"950",2023,"G2",3,96,"BO_032","BO_088",5,FALSE,"BO-088-G2-003-25L","BO-088-G2-003-25L-5","25L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"951",2023,"G1",3,96,"BO_106","BO_191",1,FALSE,"BO-191-G1-003-25R","BO-191-G1-003-25R-1","25R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"952",2023,"G1",3,96,"BO_106","BO_191",2,FALSE,"BO-191-G1-003-25R","BO-191-G1-003-25R-2","25R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"953",2023,"G1",3,96,"BO_106","BO_191",3,FALSE,"BO-191-G1-003-25R","BO-191-G1-003-25R-3","25R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"954",2023,"G1",3,96,"BO_106","BO_191",4,FALSE,"BO-191-G1-003-25R","BO-191-G1-003-25R-4","25R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"955",2023,"G1",3,96,"BO_106","BO_191",5,FALSE,"BO-191-G1-003-25R","BO-191-G1-003-25R-5","25R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"956",2023,"G1",3,97,"BO_170","BO_045",1,FALSE,"BO-045-G1-003-26L","BO-045-G1-003-26L-1","26L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"957",2023,"G1",3,97,"BO_170","BO_045",2,FALSE,"BO-045-G1-003-26L","BO-045-G1-003-26L-2","26L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"958",2023,"G1",3,97,"BO_170","BO_045",3,FALSE,"BO-045-G1-003-26L","BO-045-G1-003-26L-3","26L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"959",2023,"G1",3,97,"BO_170","BO_045",4,FALSE,"BO-045-G1-003-26L","BO-045-G1-003-26L-4","26L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"960",2023,"G1",3,97,"BO_170","BO_045",5,FALSE,"BO-045-G1-003-26L","BO-045-G1-003-26L-5","26L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"961",2023,"G1",3,97,"BO_033","BO_124",1,FALSE,"BO-124-G1-003-26R","BO-124-G1-003-26R-1","26R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"962",2023,"G1",3,97,"BO_033","BO_124",2,FALSE,"BO-124-G1-003-26R","BO-124-G1-003-26R-2","26R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"963",2023,"G1",3,97,"BO_033","BO_124",3,FALSE,"BO-124-G1-003-26R","BO-124-G1-003-26R-3","26R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"964",2023,"G1",3,97,"BO_033","BO_124",4,FALSE,"BO-124-G1-003-26R","BO-124-G1-003-26R-4","26R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"965",2023,"G1",3,97,"BO_033","BO_124",5,FALSE,"BO-124-G1-003-26R","BO-124-G1-003-26R-5","26R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"966",2023,"G2",4,98,"BO_119","BO_051",1,FALSE,"BO-051-G2-004-1L","BO-051-G2-004-1L-1","1L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"967",2023,"G2",4,98,"BO_119","BO_051",2,FALSE,"BO-051-G2-004-1L","BO-051-G2-004-1L-2","1L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"968",2023,"G2",4,98,"BO_119","BO_051",3,FALSE,"BO-051-G2-004-1L","BO-051-G2-004-1L-3","1L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"969",2023,"G2",4,98,"BO_119","BO_051",4,FALSE,"BO-051-G2-004-1L","BO-051-G2-004-1L-4","1L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"970",2023,"G2",4,98,"BO_119","BO_051",5,FALSE,"BO-051-G2-004-1L","BO-051-G2-004-1L-5","1L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"971",2023,"G1",4,98,"BO_065","BO_115",1,FALSE,"BO-115-G1-004-1R","BO-115-G1-004-1R-1","1R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"972",2023,"G1",4,98,"BO_065","BO_115",2,FALSE,"BO-115-G1-004-1R","BO-115-G1-004-1R-2","1R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"973",2023,"G1",4,98,"BO_065","BO_115",3,FALSE,"BO-115-G1-004-1R","BO-115-G1-004-1R-3","1R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"974",2023,"G1",4,98,"BO_065","BO_115",4,FALSE,"BO-115-G1-004-1R","BO-115-G1-004-1R-4","1R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"975",2023,"G1",4,98,"BO_065","BO_115",5,FALSE,"BO-115-G1-004-1R","BO-115-G1-004-1R-5","1R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"976",2023,"G1",4,99,"BO_194","BO_098",1,FALSE,"BO-098-G1-004-2R","BO-098-G1-004-2R-1","2R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"977",2023,"G1",4,99,"BO_194","BO_098",2,FALSE,"BO-098-G1-004-2R","BO-098-G1-004-2R-2","2R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"978",2023,"G1",4,99,"BO_194","BO_098",3,FALSE,"BO-098-G1-004-2R","BO-098-G1-004-2R-3","2R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"979",2023,"G1",4,99,"BO_194","BO_098",4,FALSE,"BO-098-G1-004-2R","BO-098-G1-004-2R-4","2R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"980",2023,"G1",4,99,"BO_194","BO_098",5,FALSE,"BO-098-G1-004-2R","BO-098-G1-004-2R-5","2R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"981",2023,"G1",4,99,"BO_039","BO_102",1,FALSE,"BO-102-G1-004-2L","BO-102-G1-004-2L-1","2L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"982",2023,"G1",4,99,"BO_039","BO_102",2,FALSE,"BO-102-G1-004-2L","BO-102-G1-004-2L-2","2L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"983",2023,"G1",4,99,"BO_039","BO_102",3,FALSE,"BO-102-G1-004-2L","BO-102-G1-004-2L-3","2L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"984",2023,"G1",4,99,"BO_039","BO_102",4,FALSE,"BO-102-G1-004-2L","BO-102-G1-004-2L-4","2L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"985",2023,"G1",4,99,"BO_039","BO_102",5,FALSE,"BO-102-G1-004-2L","BO-102-G1-004-2L-5","2L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"986",2023,"G1",4,100,"BO_177","BO_121",1,FALSE,"BO-121-G1-004-3L","BO-121-G1-004-3L-1","3L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"987",2023,"G1",4,100,"BO_177","BO_121",2,FALSE,"BO-121-G1-004-3L","BO-121-G1-004-3L-2","3L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"988",2023,"G1",4,100,"BO_177","BO_121",3,FALSE,"BO-121-G1-004-3L","BO-121-G1-004-3L-3","3L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"989",2023,"G1",4,100,"BO_177","BO_121",4,FALSE,"BO-121-G1-004-3L","BO-121-G1-004-3L-4","3L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"990",2023,"G1",4,100,"BO_177","BO_121",5,FALSE,"BO-121-G1-004-3L","BO-121-G1-004-3L-5","3L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"991",2023,"G1",4,100,"BO_177","BO_147",1,FALSE,"BO-147-G1-004-3R","BO-147-G1-004-3R-1","3R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"992",2023,"G1",4,100,"BO_177","BO_147",2,FALSE,"BO-147-G1-004-3R","BO-147-G1-004-3R-2","3R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"993",2023,"G1",4,100,"BO_177","BO_147",3,FALSE,"BO-147-G1-004-3R","BO-147-G1-004-3R-3","3R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"994",2023,"G1",4,100,"BO_177","BO_147",4,FALSE,"BO-147-G1-004-3R","BO-147-G1-004-3R-4","3R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"995",2023,"G1",4,100,"BO_177","BO_147",5,FALSE,"BO-147-G1-004-3R","BO-147-G1-004-3R-5","3R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"996",2023,"G1",4,101,"BO_058","BO_081",1,FALSE,"BO-081-G1-004-4L","BO-081-G1-004-4L-1","4L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"997",2023,"G1",4,101,"BO_058","BO_081",2,FALSE,"BO-081-G1-004-4L","BO-081-G1-004-4L-2","4L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"998",2023,"G1",4,101,"BO_058","BO_081",3,FALSE,"BO-081-G1-004-4L","BO-081-G1-004-4L-3","4L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"999",2023,"G1",4,101,"BO_058","BO_081",4,FALSE,"BO-081-G1-004-4L","BO-081-G1-004-4L-4","4L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1000",2023,"G1",4,101,"BO_058","BO_081",5,FALSE,"BO-081-G1-004-4L","BO-081-G1-004-4L-5","4L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1001",2023,"G1",4,101,"BO_074","BO_118",1,FALSE,"BO-118-G1-004-4R","BO-118-G1-004-4R-1","4R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1002",2023,"G1",4,101,"BO_074","BO_118",2,FALSE,"BO-118-G1-004-4R","BO-118-G1-004-4R-2","4R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1003",2023,"G1",4,101,"BO_074","BO_118",3,FALSE,"BO-118-G1-004-4R","BO-118-G1-004-4R-3","4R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1004",2023,"G1",4,101,"BO_074","BO_118",4,FALSE,"BO-118-G1-004-4R","BO-118-G1-004-4R-4","4R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1005",2023,"G1",4,101,"BO_074","BO_118",5,FALSE,"BO-118-G1-004-4R","BO-118-G1-004-4R-5","4R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1006",2023,"G1",4,102,"BO_192","BO_021",1,FALSE,"BO-021-G1-004-5R","BO-021-G1-004-5R-1","5R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1007",2023,"G1",4,102,"BO_192","BO_021",2,FALSE,"BO-021-G1-004-5R","BO-021-G1-004-5R-2","5R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1008",2023,"G1",4,102,"BO_192","BO_021",3,FALSE,"BO-021-G1-004-5R","BO-021-G1-004-5R-3","5R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1009",2023,"G1",4,102,"BO_192","BO_021",4,FALSE,"BO-021-G1-004-5R","BO-021-G1-004-5R-4","5R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1010",2023,"G1",4,102,"BO_192","BO_021",5,FALSE,"BO-021-G1-004-5R","BO-021-G1-004-5R-5","5R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1011",2023,"G1",4,102,"BO_177","BO_147",1,FALSE,"BO-147-G1-004-5L","BO-147-G1-004-5L-1","5L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1012",2023,"G1",4,102,"BO_177","BO_147",2,FALSE,"BO-147-G1-004-5L","BO-147-G1-004-5L-2","5L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1013",2023,"G1",4,102,"BO_177","BO_147",3,FALSE,"BO-147-G1-004-5L","BO-147-G1-004-5L-3","5L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1014",2023,"G1",4,102,"BO_177","BO_147",4,FALSE,"BO-147-G1-004-5L","BO-147-G1-004-5L-4","5L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1015",2023,"G1",4,102,"BO_177","BO_147",5,FALSE,"BO-147-G1-004-5L","BO-147-G1-004-5L-5","5L",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1016",2023,"G1",4,103,"BO_106","BO_104",1,FALSE,"BO-104-G1-004-6R","BO-104-G1-004-6R-1","6R",2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
