Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,skel_weight_mg,Sym,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,leaf_area_mm2,leaf_dryweight_mg,SLA,d13C,sample_weight_mg,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2023,G1,2,43,AC_064,AC_205,5,FALSE,7L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.457,4.22,13.141469194312798,-31.99,4.09,0,NA,NA,NA
2023,G1,2,44,AC_170,AC_118,1,FALSE,8R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.141,3.49,12.934383954154727,-32.42,5.74,1,NA,NA,NA
2023,G1,2,44,AC_170,AC_118,2,FALSE,8R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.141,3.49,12.934383954154727,-32.42,5.74,1,NA,NA,NA
2023,G1,2,44,AC_170,AC_118,3,FALSE,8R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.141,3.49,12.934383954154727,-32.42,5.74,1,NA,NA,NA
2023,G1,2,44,AC_170,AC_118,4,TRUE,8R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,2023-04-28,NA,NA,NA,29.8,-,6,3,26,29,9,4.333333333,39,1.033461538,NA,NA,45.141,3.49,12.934383954154727,-32.42,5.74,1,1,1,1
2023,G1,2,44,AC_170,AC_118,5,FALSE,8R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.141,3.49,12.934383954154727,-32.42,5.74,1,NA,NA,NA
2023,G1,2,44,AC_064,AC_205,1,FALSE,8L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.12,4.42,11.565610859728507,NA,NA,1,NA,NA,NA
2023,G1,2,44,AC_064,AC_205,2,FALSE,8L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.12,4.42,11.565610859728507,NA,NA,1,NA,NA,NA
2023,G1,2,44,AC_064,AC_205,3,FALSE,8L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-12,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.12,4.42,11.565610859728507,NA,NA,1,NA,NA,NA
2023,G1,2,44,AC_064,AC_205,4,FALSE,8L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.12,4.42,11.565610859728507,NA,NA,1,NA,NA,NA
2023,G1,2,44,AC_064,AC_205,5,TRUE,8L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,NA,NA,NA,NA,NA,0.8,-,0,0,0,0,0,NA,0,NA,NA,NA,51.12,4.42,11.565610859728507,NA,NA,1,0,0,0
2023,G1,2,45,AC_161,AC_088,1,FALSE,9R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.232,2023-04-28,36.732,2.76,13.308695652173913,NA,NA,1,NA,NA,NA
2023,G1,2,45,AC_161,AC_088,2,FALSE,9R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.232,2023-04-28,36.732,2.76,13.308695652173913,NA,NA,1,NA,NA,NA
2023,G1,2,45,AC_161,AC_088,3,FALSE,9R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.232,2023-04-28,36.732,2.76,13.308695652173913,NA,NA,1,NA,NA,NA
2023,G1,2,45,AC_161,AC_088,4,FALSE,9R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.232,2023-04-28,36.732,2.76,13.308695652173913,NA,NA,1,NA,NA,NA
2023,G1,2,45,AC_161,AC_088,5,TRUE,9R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,2023-04-28,NA,NA,NA,4.88,-,3,0,0,4,3,0,0,NA,18.232,2023-04-28,36.732,2.76,13.308695652173913,NA,NA,1,1,1,0
2023,G1,2,45,AC_103,AC_144,1,TRUE,9L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,2023-05-12,NA,NA,NA,17.35,-,5,2,30,35,7,6,42,1.11875,26.778,2023-04-28,61.139,4.24,14.419575471698113,-32.58,4.48,1,1,1,1
2023,G1,2,45,AC_103,AC_144,2,FALSE,9L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.778,2023-04-28,61.139,4.24,14.419575471698113,-32.58,4.48,1,NA,NA,NA
2023,G1,2,45,AC_103,AC_144,3,FALSE,9L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-12,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.778,2023-04-28,61.139,4.24,14.419575471698113,-32.58,4.48,1,NA,NA,NA
2023,G1,2,45,AC_103,AC_144,4,FALSE,9L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.778,2023-04-28,61.139,4.24,14.419575471698113,-32.58,4.48,1,NA,NA,NA
2023,G1,2,45,AC_103,AC_144,5,FALSE,9L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.778,2023-04-28,61.139,4.24,14.419575471698113,-32.58,4.48,0,NA,NA,NA
2023,G1,2,46,AC_124,AC_030,1,FALSE,10L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.469,2023-04-28,74.767,5.75,13.00295652173913,-32.26,2.36,1,NA,NA,NA
2023,G1,2,46,AC_124,AC_030,2,TRUE,10L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,2023-04-28,NA,NA,NA,6.33,-,4,0,5,7,4,1.25,5,1.06,18.469,2023-04-28,74.767,5.75,13.00295652173913,-32.26,2.36,1,1,1,1
2023,G1,2,46,AC_124,AC_030,3,FALSE,10L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.469,2023-04-28,74.767,5.75,13.00295652173913,-32.26,2.36,1,NA,NA,NA
2023,G1,2,46,AC_124,AC_030,4,FALSE,10L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.469,2023-04-28,74.767,5.75,13.00295652173913,-32.26,2.36,1,NA,NA,NA
2023,G1,2,46,AC_124,AC_030,5,FALSE,10L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.469,2023-04-28,74.767,5.75,13.00295652173913,-32.26,2.36,1,NA,NA,NA
2023,G2,2,46,AC_172,AC_040,1,FALSE,10R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,2023-05-12,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.121,2023-04-28,39.745,3.58,11.10195530726257,-31.58,5.88,1,NA,NA,NA
2023,G2,2,46,AC_172,AC_040,2,FALSE,10R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.121,2023-04-28,39.745,3.58,11.10195530726257,-31.58,5.88,1,NA,NA,NA
2023,G2,2,46,AC_172,AC_040,3,FALSE,10R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.121,2023-04-28,39.745,3.58,11.10195530726257,-31.58,5.88,1,NA,NA,NA
2023,G2,2,46,AC_172,AC_040,4,TRUE,10R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,NA,NA,NA,1,NA,22.62,X,5,0,4,11,5,0.8,4,4.6825,23.121,2023-04-28,39.745,3.58,11.10195530726257,-31.58,5.88,1,1,1,1
2023,G2,2,46,AC_172,AC_040,5,FALSE,10R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.121,2023-04-28,39.745,3.58,11.10195530726257,-31.58,5.88,1,NA,NA,NA
2023,G1,2,47,AC_198,AC_051,1,FALSE,11L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.959,2023-04-28,27.09,1.64,16.51829268292683,-32.05,4.68,0,NA,NA,NA
2023,G1,2,47,AC_198,AC_051,2,FALSE,11L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.959,2023-04-28,27.09,1.64,16.51829268292683,-32.05,4.68,0,NA,NA,NA
2023,G1,2,47,AC_198,AC_051,3,FALSE,11L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.959,2023-04-28,27.09,1.64,16.51829268292683,-32.05,4.68,0,NA,NA,NA
2023,G1,2,47,AC_198,AC_051,4,FALSE,11L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.959,2023-04-28,27.09,1.64,16.51829268292683,-32.05,4.68,0,NA,NA,NA
2023,G1,2,47,AC_198,AC_051,5,TRUE,11L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,2023-04-28,NA,NA,NA,20.96,-,4,0,1,5,4,0.25,1,2.83,20.959,2023-04-28,27.09,1.64,16.51829268292683,-32.05,4.68,1,1,1,1
2023,G1,2,47,AC_156,AC_090,1,FALSE,11R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.548,2023-04-28,50.338,3.28,15.346951219512196,-32.19,4.33,0,NA,NA,NA
2023,G1,2,47,AC_156,AC_090,2,TRUE,11R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,2023-04-28,NA,NA,NA,15.07,-,6,2,4,17,8,0.6666666667,5.333333333,1.5475,23.548,2023-04-28,50.338,3.28,15.346951219512196,-32.19,4.33,1,1,1,1
2023,G1,2,47,AC_156,AC_090,3,FALSE,11R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.548,2023-04-28,50.338,3.28,15.346951219512196,-32.19,4.33,0,NA,NA,NA
2023,G1,2,47,AC_156,AC_090,4,FALSE,11R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.548,2023-04-28,50.338,3.28,15.346951219512196,-32.19,4.33,1,NA,NA,NA
2023,G1,2,47,AC_156,AC_090,5,FALSE,11R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.548,2023-04-28,50.338,3.28,15.346951219512196,-32.19,4.33,1,NA,NA,NA
2023,G2,2,48,AC_125,AC_038,1,FALSE,12L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.718,2023-04-28,30.528,1.97,15.496446700507613,NA,NA,1,NA,NA,NA
2023,G2,2,48,AC_125,AC_038,2,FALSE,12L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-12,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.718,2023-04-28,30.528,1.97,15.496446700507613,NA,NA,1,NA,NA,NA
2023,G2,2,48,AC_125,AC_038,3,TRUE,12L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,NA,2023-05-12,NA,NA,NA,NA,X,2,0,3,3,2,1.5,3,2.26,21.718,2023-04-28,30.528,1.97,15.496446700507613,NA,NA,1,1,1,1
2023,G2,2,48,AC_125,AC_038,4,FALSE,12L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.718,2023-04-28,30.528,1.97,15.496446700507613,NA,NA,1,NA,NA,NA
2023,G2,2,48,AC_125,AC_038,5,FALSE,12L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.718,2023-04-28,30.528,1.97,15.496446700507613,NA,NA,0,NA,NA,NA
2023,G2,2,48,AC_195,AC_193,1,FALSE,12R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-12,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.027,2023-04-28,58.074,4.65,12.489032258064515,-31.42,4.39,1,NA,NA,NA
2023,G2,2,48,AC_195,AC_193,2,FALSE,12R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.027,2023-04-28,58.074,4.65,12.489032258064515,-31.42,4.39,0,NA,NA,NA
2023,G2,2,48,AC_195,AC_193,3,FALSE,12R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.027,2023-04-28,58.074,4.65,12.489032258064515,-31.42,4.39,0,NA,NA,NA
2023,G2,2,48,AC_195,AC_193,4,FALSE,12R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.027,2023-04-28,58.074,4.65,12.489032258064515,-31.42,4.39,1,NA,NA,NA
2023,G2,2,48,AC_195,AC_193,5,TRUE,12R,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,NA,NA,NA,NA,NA,51.14,X,1,0,0,1,1,0,0,NA,25.027,2023-04-28,58.074,4.65,12.489032258064515,-31.42,4.39,1,1,1,0
2023,G1,2,49,AC_068,AC_089,1,TRUE,13R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,NA,2023-05-12,NA,1,NA,17.83,-,7,1,16,17,8,2.285714286,18.28571429,1.812142857,21.02,2023-04-28,25.638,1.66,15.444578313253015,-30.89,4.47,1,1,1,1
2023,G1,2,49,AC_068,AC_089,2,FALSE,13R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,2023-05-26,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.02,2023-04-28,25.638,1.66,15.444578313253015,-30.89,4.47,1,NA,NA,NA
2023,G1,2,49,AC_068,AC_089,3,FALSE,13R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.02,2023-04-28,25.638,1.66,15.444578313253015,-30.89,4.47,0,NA,NA,NA
2023,G1,2,49,AC_068,AC_089,4,FALSE,13R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.02,2023-04-28,25.638,1.66,15.444578313253015,-30.89,4.47,0,NA,NA,NA
2023,G1,2,49,AC_068,AC_089,5,FALSE,13R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.02,2023-04-28,25.638,1.66,15.444578313253015,-30.89,4.47,0,NA,NA,NA
2023,G2,2,49,AC_039,AC_168,1,TRUE,13L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,2023-04-28,NA,NA,NA,2.49,X,0,2,0,0,2,NA,NA,NA,15.241,2023-04-28,52.998,3.76,14.095212765957447,NA,NA,1,1,0,0
2023,G2,2,49,AC_039,AC_168,2,FALSE,13L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.241,2023-04-28,52.998,3.76,14.095212765957447,NA,NA,0,NA,NA,NA
2023,G2,2,49,AC_039,AC_168,3,FALSE,13L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.241,2023-04-28,52.998,3.76,14.095212765957447,NA,NA,1,NA,NA,NA
2023,G2,2,49,AC_039,AC_168,4,FALSE,13L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.241,2023-04-28,52.998,3.76,14.095212765957447,NA,NA,1,NA,NA,NA
2023,G2,2,49,AC_039,AC_168,5,FALSE,13L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.241,2023-04-28,52.998,3.76,14.095212765957447,NA,NA,1,NA,NA,NA
2023,G2,2,50,AC_156,AC_016,1,FALSE,14R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.685,2023-04-28,40.046,2.83,14.150530035335688,-32.38,1.59,1,NA,NA,NA
2023,G2,2,50,AC_156,AC_016,2,FALSE,14R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.685,2023-04-28,40.046,2.83,14.150530035335688,-32.38,1.59,1,NA,NA,NA
2023,G2,2,50,AC_156,AC_016,3,FALSE,14R,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.685,2023-04-28,40.046,2.83,14.150530035335688,-32.38,1.59,1,NA,NA,NA
2023,G2,2,50,AC_156,AC_016,4,FALSE,14R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.685,2023-04-28,40.046,2.83,14.150530035335688,-32.38,1.59,1,NA,NA,NA
2023,G2,2,50,AC_156,AC_016,5,TRUE,14R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,NA,2023-04-28,NA,NA,NA,2.79,X,1,3,2,2,4,2,8,1.285,17.685,2023-04-28,40.046,2.83,14.150530035335688,-32.38,1.59,1,1,1,1
2023,G2,2,50,AC_015,AC_190,1,FALSE,14L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.837,2023-04-28,NA,NA,NA,-31.05,2.9,0,NA,NA,NA
2023,G2,2,50,AC_015,AC_190,2,FALSE,14L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.837,2023-04-28,NA,NA,NA,-31.05,2.9,0,NA,NA,NA
2023,G2,2,50,AC_015,AC_190,3,FALSE,14L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.837,2023-04-28,NA,NA,NA,-31.05,2.9,1,NA,NA,NA
2023,G2,2,50,AC_015,AC_190,4,TRUE,14L,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,2023-04-28,NA,NA,NA,8.63,X,6,7,40,40,13,6.666666667,86.66666667,1.784666667,20.837,2023-04-28,NA,NA,NA,-31.05,2.9,1,1,1,1
2023,G2,2,50,AC_015,AC_190,5,FALSE,14L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.837,2023-04-28,NA,NA,NA,-31.05,2.9,0,NA,NA,NA
2023,G2,2,51,AC_168,AC_010,1,FALSE,15L,2022-10-17,2022-10-21,2023-05-26,221,217,2023-05-26,0,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.961,2023-05-26,54.091,3.57,15.1515406162465,NA,NA,1,NA,NA,NA
2023,G2,2,51,AC_168,AC_010,2,FALSE,15L,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.961,2023-05-26,54.091,3.57,15.1515406162465,NA,NA,1,NA,NA,NA
2023,G2,2,51,AC_168,AC_010,3,TRUE,15L,2022-10-17,2022-10-21,2023-05-26,221,217,2023-05-26,0,NA,2023-05-26,NA,NA,NA,NA,X,1,0,1,1,1,1,1,5.3,18.961,2023-05-26,54.091,3.57,15.1515406162465,NA,NA,1,1,1,1
2023,G2,2,51,AC_168,AC_010,4,FALSE,15L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.961,2023-05-26,54.091,3.57,15.1515406162465,NA,NA,0,NA,NA,NA
2023,G2,2,51,AC_168,AC_010,5,FALSE,15L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.961,2023-05-26,54.091,3.57,15.1515406162465,NA,NA,0,NA,NA,NA
2023,G1,2,51,AC_097,AC_054,1,TRUE,15R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,NA,NA,NA,NA,5.23,-,4,0,8,8,4,2,8,1.68875,22.921,2023-04-28,43.599,3.26,13.373926380368099,-32.65,2.44,1,1,1,1
2023,G1,2,51,AC_097,AC_054,2,FALSE,15R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.921,2023-04-28,43.599,3.26,13.373926380368099,-32.65,2.44,0,NA,NA,NA
2023,G1,2,51,AC_097,AC_054,3,FALSE,15R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.921,2023-04-28,43.599,3.26,13.373926380368099,-32.65,2.44,1,NA,NA,NA
2023,G1,2,51,AC_097,AC_054,4,FALSE,15R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.921,2023-04-28,43.599,3.26,13.373926380368099,-32.65,2.44,1,NA,NA,NA
2023,G1,2,51,AC_097,AC_054,5,FALSE,15R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.921,2023-04-28,43.599,3.26,13.373926380368099,-32.65,2.44,1,NA,NA,NA
2023,G1,2,52,AC_168,AC_010,1,FALSE,16L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,2,52,AC_168,AC_010,2,FALSE,16L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,2,52,AC_168,AC_010,3,FALSE,16L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,2,52,AC_168,AC_010,4,FALSE,16L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G1,2,52,AC_168,AC_010,5,FALSE,16L,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2023,G2,2,52,AC_103,AC_144,1,FALSE,16R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.798,2.83,16.183038869257953,NA,NA,0,NA,NA,NA
2023,G2,2,52,AC_103,AC_144,2,TRUE,16R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,NA,2023-04-28,NA,NA,NA,3.05,X,2,0,11,11,2,5.5,11,2.252727273,NA,NA,45.798,2.83,16.183038869257953,NA,NA,1,1,1,1
2023,G2,2,52,AC_103,AC_144,3,FALSE,16R,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.798,2.83,16.183038869257953,NA,NA,1,NA,NA,NA
2023,G2,2,52,AC_103,AC_144,4,FALSE,16R,2022-10-17,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.798,2.83,16.183038869257953,NA,NA,0,NA,NA,NA
