Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,skel_weight_mg,Sym,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,leaf_area_mm2,leaf_dryweight_mg,SLA,d13C,sample_weight_mg,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2023,G1,3,115,HR_175,HR_027,3,FALSE,25L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,NA,2024-04-05,1900-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.56,2024-04-05,38.253,2.13,17.959154929577466,-30.76,4.53,1,NA,NA,NA
2023,G1,3,115,HR_175,HR_027,4,TRUE,25L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,NA,2024-04-20,1900-01-01,NA,NA,84.82,-,30,5,60,117,35,2,70,2.192825397,22.56,2024-04-05,38.253,2.13,17.959154929577466,-30.76,4.53,1,1,1,1
2023,G1,3,115,HR_175,HR_027,5,FALSE,25L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.56,2024-04-05,38.253,2.13,17.959154929577466,-30.76,4.53,1,NA,NA,NA
2023,G1,3,115,HR_090,HR_053,1,FALSE,25R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.723,1.34,22.927611940298505,-30.78,3.3,1,NA,NA,NA
2023,G1,3,115,HR_090,HR_053,2,FALSE,25R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.723,1.34,22.927611940298505,-30.78,3.3,0,NA,NA,NA
2023,G1,3,115,HR_090,HR_053,3,FALSE,25R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.723,1.34,22.927611940298505,-30.78,3.3,1,NA,NA,NA
2023,G1,3,115,HR_090,HR_053,4,TRUE,25R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,2024-04-05,NA,NA,NA,6.34,-,0,3,0,0,3,NA,NA,NA,NA,NA,30.723,1.34,22.927611940298505,-30.78,3.3,1,1,0,0
2023,G1,3,115,HR_090,HR_053,5,FALSE,25R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.723,1.34,22.927611940298505,-30.78,3.3,1,NA,NA,NA
2023,G1,3,116,HR_062,HR_116,1,FALSE,26R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,2024-05-05,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.474,2024-04-05,36.561,2.6,14.061923076923076,-31.9,1.55,1,NA,NA,NA
2023,G1,3,116,HR_062,HR_116,2,FALSE,26R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.474,2024-04-05,36.561,2.6,14.061923076923076,-31.9,1.55,0,NA,NA,NA
2023,G1,3,116,HR_062,HR_116,3,FALSE,26R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.474,2024-04-05,36.561,2.6,14.061923076923076,-31.9,1.55,0,NA,NA,NA
2023,G1,3,116,HR_062,HR_116,4,FALSE,26R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.474,2024-04-05,36.561,2.6,14.061923076923076,-31.9,1.55,1,NA,NA,NA
2023,G1,3,116,HR_062,HR_116,5,TRUE,26R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,3.91,-,2,2,6,6,4,3,12,5.496666667,17.474,2024-04-05,36.561,2.6,14.061923076923076,-31.9,1.55,1,1,1,1
2023,G1,3,116,HR_180,HR_179,1,FALSE,26L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.359,2.35,19.301702127659574,-30.92,4.04,1,NA,NA,NA
2023,G1,3,116,HR_180,HR_179,2,TRUE,26L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,2024-04-20,NA,NA,NA,10.42,-,6,2,11,18,8,1.833333333,14.66666667,1.793333333,NA,NA,45.359,2.35,19.301702127659574,-30.92,4.04,1,1,1,1
2023,G1,3,116,HR_180,HR_179,3,FALSE,26L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.359,2.35,19.301702127659574,-30.92,4.04,1,NA,NA,NA
2023,G1,3,116,HR_180,HR_179,4,FALSE,26L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,2024-05-05,NA,1900-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.359,2.35,19.301702127659574,-30.92,4.04,1,NA,NA,NA
2023,G1,3,116,HR_180,HR_179,5,FALSE,26L,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.359,2.35,19.301702127659574,-30.92,4.04,0,NA,NA,NA
2023,G1,3,117,HR_057,HR_006,1,FALSE,27R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.173,2024-04-20,NA,NA,NA,-30.62,1.97,0,NA,NA,NA
2023,G1,3,117,HR_057,HR_006,2,FALSE,27R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.173,2024-04-20,NA,NA,NA,-30.62,1.97,0,NA,NA,NA
2023,G1,3,117,HR_057,HR_006,3,FALSE,27R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.173,2024-04-20,NA,NA,NA,-30.62,1.97,1,NA,NA,NA
2023,G1,3,117,HR_057,HR_006,4,FALSE,27R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.173,2024-04-20,NA,NA,NA,-30.62,1.97,1,NA,NA,NA
2023,G1,3,117,HR_057,HR_006,5,TRUE,27R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,2024-04-20,NA,NA,NA,4.96,-,0,1,0,0,1,NA,NA,NA,27.173,2024-04-20,NA,NA,NA,-30.62,1.97,1,1,0,0
2023,G2,3,117,HR_110,HR_039,1,FALSE,27L,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.829,2024-04-05,44.208,2.62,16.873282442748092,-29.86,1.45,0,NA,NA,NA
2023,G2,3,117,HR_110,HR_039,2,FALSE,27L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.829,2024-04-05,44.208,2.62,16.873282442748092,-29.86,1.45,1,NA,NA,NA
2023,G2,3,117,HR_110,HR_039,3,FALSE,27L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,2024-05-05,NA,1900-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.829,2024-04-05,44.208,2.62,16.873282442748092,-29.86,1.45,1,NA,NA,NA
2023,G2,3,117,HR_110,HR_039,4,TRUE,27L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,2024-04-05,NA,NA,NA,3.66,X,5,1,23,32,6,4.6,27.6,1.736294643,23.829,2024-04-05,44.208,2.62,16.873282442748092,-29.86,1.45,1,1,1,1
2023,G2,3,117,HR_110,HR_039,5,FALSE,27L,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.829,2024-04-05,44.208,2.62,16.873282442748092,-29.86,1.45,0,NA,NA,NA
2023,G1,3,118,HR_090,HR_103,1,FALSE,28R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.973,2024-04-05,33.035,1.64,20.143292682926827,-30.91,2.73,1,NA,NA,NA
2023,G1,3,118,HR_090,HR_103,2,FALSE,28R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.973,2024-04-05,33.035,1.64,20.143292682926827,-30.91,2.73,1,NA,NA,NA
2023,G1,3,118,HR_090,HR_103,3,FALSE,28R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,NA,2024-04-05,1900-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.973,2024-04-05,33.035,1.64,20.143292682926827,-30.91,2.73,1,NA,NA,NA
2023,G1,3,118,HR_090,HR_103,4,TRUE,28R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,10.76,-,2,0,7,8,2,3.5,7,2.332083333,28.973,2024-04-05,33.035,1.64,20.143292682926827,-30.91,2.73,1,1,1,1
2023,G1,3,118,HR_090,HR_103,5,FALSE,28R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.973,2024-04-05,33.035,1.64,20.143292682926827,-30.91,2.73,1,NA,NA,NA
2023,G1,3,118,HR_121,HR_139,1,FALSE,28L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.088,2024-04-05,45.78,2.83,16.176678445229683,-31.35,2.64,1,NA,NA,NA
2023,G1,3,118,HR_121,HR_139,2,FALSE,28L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,2024-05-05,NA,1900-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.088,2024-04-05,45.78,2.83,16.176678445229683,-31.35,2.64,1,NA,NA,NA
2023,G1,3,118,HR_121,HR_139,3,TRUE,28L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,2024-04-05,NA,NA,NA,6.45,-,2,3,5,5,5,2.5,12.5,3.17,21.088,2024-04-05,45.78,2.83,16.176678445229683,-31.35,2.64,1,1,1,1
2023,G1,3,118,HR_121,HR_139,4,FALSE,28L,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.088,2024-04-05,45.78,2.83,16.176678445229683,-31.35,2.64,0,NA,NA,NA
2023,G1,3,118,HR_121,HR_139,5,FALSE,28L,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.088,2024-04-05,45.78,2.83,16.176678445229683,-31.35,2.64,0,NA,NA,NA
2023,G2,3,119,HR_164,HR_005,1,FALSE,29R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.864,2024-04-05,30.404,2,15.202,-32.35,5.17,1,NA,NA,NA
2023,G2,3,119,HR_164,HR_005,2,FALSE,29R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.864,2024-04-05,30.404,2,15.202,-32.35,5.17,1,NA,NA,NA
2023,G2,3,119,HR_164,HR_005,3,TRUE,29R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,2024-05-05,2024-04-05,NA,NA,NA,11.76,X,6,2,10,22,8,1.666666667,13.33333333,2.024,22.864,2024-04-05,30.404,2,15.202,-32.35,5.17,1,1,1,1
2023,G2,3,119,HR_164,HR_005,4,FALSE,29R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.864,2024-04-05,30.404,2,15.202,-32.35,5.17,1,NA,NA,NA
2023,G2,3,119,HR_164,HR_005,5,FALSE,29R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.864,2024-04-05,30.404,2,15.202,-32.35,5.17,1,NA,NA,NA
2023,G2,3,119,HR_157,HR_095,1,FALSE,29L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.575,2024-04-20,NA,NA,NA,-30.86,2.61,1,NA,NA,NA
2023,G2,3,119,HR_157,HR_095,2,FALSE,29L,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.575,2024-04-20,NA,NA,NA,-30.86,2.61,0,NA,NA,NA
2023,G2,3,119,HR_157,HR_095,3,TRUE,29L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,NA,2024-04-20,NA,NA,NA,5.75,X,1,0,2,3,1,2,2,3.225,23.575,2024-04-20,NA,NA,NA,-30.86,2.61,1,1,1,1
2023,G2,3,119,HR_157,HR_095,4,FALSE,29L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.575,2024-04-20,NA,NA,NA,-30.86,2.61,1,NA,NA,NA
2023,G2,3,119,HR_157,HR_095,5,FALSE,29L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.575,2024-04-20,NA,NA,NA,-30.86,2.61,1,NA,NA,NA
2023,G2,3,120,HR_141,HR_015,1,FALSE,30L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.641,2024-04-20,27.709,1.65,16.793333333333333,-30.8,1.56,1,NA,NA,NA
2023,G2,3,120,HR_141,HR_015,2,FALSE,30L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.641,2024-04-20,27.709,1.65,16.793333333333333,-30.8,1.56,1,NA,NA,NA
2023,G2,3,120,HR_141,HR_015,3,FALSE,30L,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.641,2024-04-20,27.709,1.65,16.793333333333333,-30.8,1.56,0,NA,NA,NA
2023,G2,3,120,HR_141,HR_015,4,TRUE,30L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,5.06,X,1,2,4,6,3,4,12,2.075,21.641,2024-04-20,27.709,1.65,16.793333333333333,-30.8,1.56,1,1,1,1
2023,G2,3,120,HR_141,HR_015,5,FALSE,30L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,2024-05-05,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.641,2024-04-20,27.709,1.65,16.793333333333333,-30.8,1.56,1,NA,NA,NA
2023,G2,3,120,HR_008,HR_042,1,FALSE,30R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.201,2024-05-04,NA,NA,NA,-29.8,2.81,0,NA,NA,NA
2023,G2,3,120,HR_008,HR_042,2,TRUE,30R,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,NA,2024-05-04,1900-01-01,NA,NA,4.44,X,0,1,0,0,1,NA,NA,NA,19.201,2024-05-04,NA,NA,NA,-29.8,2.81,1,1,0,0
2023,G2,3,120,HR_008,HR_042,3,FALSE,30R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.201,2024-05-04,NA,NA,NA,-29.8,2.81,0,NA,NA,NA
2023,G2,3,120,HR_008,HR_042,4,FALSE,30R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.201,2024-05-04,NA,NA,NA,-29.8,2.81,0,NA,NA,NA
2023,G2,3,120,HR_008,HR_042,5,FALSE,30R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.201,2024-05-04,NA,NA,NA,-29.8,2.81,0,NA,NA,NA
2023,G2,3,121,HR_160,HR_079,1,TRUE,31R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,NA,2024-04-20,1900-01-01,NA,NA,7.97,X,3,0,0,12,3,0,0,NA,23.152,2024-04-20,NA,NA,NA,-30.47,2.69,1,1,1,0
2023,G2,3,121,HR_160,HR_079,2,FALSE,31R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.152,2024-04-20,NA,NA,NA,-30.47,2.69,0,NA,NA,NA
2023,G2,3,121,HR_160,HR_079,3,FALSE,31R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.152,2024-04-20,NA,NA,NA,-30.47,2.69,0,NA,NA,NA
2023,G2,3,121,HR_160,HR_079,4,FALSE,31R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.152,2024-04-20,NA,NA,NA,-30.47,2.69,0,NA,NA,NA
2023,G2,3,121,HR_160,HR_079,5,FALSE,31R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.152,2024-04-20,NA,NA,NA,-30.47,2.69,0,NA,NA,NA
2023,G2,3,121,HR_064,HR_190,1,FALSE,31L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.933,1.54,17.488961038961037,-29.52,1.71,1,NA,NA,NA
2023,G2,3,121,HR_064,HR_190,2,FALSE,31L,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.933,1.54,17.488961038961037,-29.52,1.71,0,NA,NA,NA
2023,G2,3,121,HR_064,HR_190,3,TRUE,31L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,8.66,X,1,2,3,7,3,3,9,1.17,NA,NA,26.933,1.54,17.488961038961037,-29.52,1.71,1,1,1,1
2023,G2,3,121,HR_064,HR_190,4,FALSE,31L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,NA,NA,1900-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.933,1.54,17.488961038961037,-29.52,1.71,1,NA,NA,NA
2023,G2,3,121,HR_064,HR_190,5,FALSE,31L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,2024-05-05,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.933,1.54,17.488961038961037,-29.52,1.71,1,NA,NA,NA
2023,G2,3,122,HR_034,HR_112,1,FALSE,32R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.272,2024-05-04,37.744,1.63,23.155828220858897,-29.94,3.75,0,NA,NA,NA
2023,G2,3,122,HR_034,HR_112,2,FALSE,32R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.272,2024-05-04,37.744,1.63,23.155828220858897,-29.94,3.75,1,NA,NA,NA
2023,G2,3,122,HR_034,HR_112,3,TRUE,32R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,2024-04-20,NA,NA,NA,6.49,X,1,3,1,2,4,1,4,2.63,16.272,2024-05-04,37.744,1.63,23.155828220858897,-29.94,3.75,1,1,1,1
2023,G2,3,122,HR_034,HR_112,4,FALSE,32R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.272,2024-05-04,37.744,1.63,23.155828220858897,-29.94,3.75,1,NA,NA,NA
2023,G2,3,122,HR_034,HR_112,5,FALSE,32R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.272,2024-05-04,37.744,1.63,23.155828220858897,-29.94,3.75,0,NA,NA,NA
2023,G2,3,122,HR_133,HR_161,1,FALSE,32L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.556,2024-04-20,29.646,1.44,20.587500000000002,NA,NA,1,NA,NA,NA
2023,G2,3,122,HR_133,HR_161,2,FALSE,32L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.556,2024-04-20,29.646,1.44,20.587500000000002,NA,NA,1,NA,NA,NA
2023,G2,3,122,HR_133,HR_161,3,FALSE,32L,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.556,2024-04-20,29.646,1.44,20.587500000000002,NA,NA,0,NA,NA,NA
2023,G2,3,122,HR_133,HR_161,4,FALSE,32L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.556,2024-04-20,29.646,1.44,20.587500000000002,NA,NA,1,NA,NA,NA
2023,G2,3,122,HR_133,HR_161,5,TRUE,32L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,2024-04-20,NA,NA,NA,2.61,X,2,0,4,4,2,2,4,2.9525,24.556,2024-04-20,29.646,1.44,20.587500000000002,NA,NA,1,1,1,1
2023,G2,3,123,HR_180,HR_036,1,FALSE,33R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.702,2024-04-05,NA,NA,NA,-30.62,2.56,0,NA,NA,NA
2023,G2,3,123,HR_180,HR_036,2,TRUE,33R,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,2024-04-20,NA,NA,NA,5.2,X,1,1,3,3,2,3,6,1.793333333,21.702,2024-04-05,NA,NA,NA,-30.62,2.56,1,1,1,1
2023,G2,3,123,HR_180,HR_036,3,FALSE,33R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.702,2024-04-05,NA,NA,NA,-30.62,2.56,1,NA,NA,NA
2023,G2,3,123,HR_180,HR_036,4,FALSE,33R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.702,2024-04-05,NA,NA,NA,-30.62,2.56,1,NA,NA,NA
2023,G2,3,123,HR_180,HR_036,5,FALSE,33R,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.702,2024-04-05,NA,NA,NA,-30.62,2.56,1,NA,NA,NA
2023,G2,3,123,HR_155,HR_047,1,FALSE,33L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,2024-05-05,2024-04-05,1900-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.421,2024-04-05,58.29,2.68,21.75,-30.23,3.24,1,NA,NA,NA
2023,G2,3,123,HR_155,HR_047,2,FALSE,33L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.421,2024-04-05,58.29,2.68,21.75,-30.23,3.24,1,NA,NA,NA
2023,G2,3,123,HR_155,HR_047,3,FALSE,33L,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,NA,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.421,2024-04-05,58.29,2.68,21.75,-30.23,3.24,1,NA,NA,NA
2023,G2,3,123,HR_155,HR_047,4,FALSE,33L,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.421,2024-04-05,58.29,2.68,21.75,-30.23,3.24,1,NA,NA,NA
2023,G2,3,123,HR_155,HR_047,5,TRUE,33L,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,NA,NA,NA,NA,NA,6.29,X,2,1,4,4,3,2,6,2.125,20.421,2024-04-05,58.29,2.68,21.75,-30.23,3.24,1,1,1,1
2023,G1,3,124,HR_195,HR_104,1,FALSE,34R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.67,4.16,0,NA,NA,NA
2023,G1,3,124,HR_195,HR_104,2,FALSE,34R,2022-11-10,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.67,4.16,0,NA,NA,NA
