Sample ID,δ13CVPDB (‰),Total C (µg),C Comment,Tray Name,Well Id,Type of Material,Analysis,Sample Weight (mg) from Sample List,Internal ID,Analysis Number,Mass Spec
AC-057-G1-001-1L-2,-32.86,1450.39,,Nemo-2023-AC-1,A1,plant stem tissue,13C,4.07,2035470,704740,H
AC-130-G2-001-1R-2,-31.91,1295.28,,Nemo-2023-AC-1,A2,plant stem tissue,13C,3.95,2035471,704741,H
AC-215-G2-001-2L-5,-32.20,674.07,,Nemo-2023-AC-1,A3,plant stem tissue,13C,2.19,2035472,704742,H
AC-191-G2-001-2R-2,-31.42,529.05,,Nemo-2023-AC-1,A4,plant stem tissue,13C,1.8,2035473,704743,H
AC-189-G2-001-3L-5,-32.94,903.28,,Nemo-2023-AC-1,A5,plant stem tissue,13C,3.02,2035474,704744,H
AC-032-G1-001-3R-2,-31.63,1848.09,,Nemo-2023-AC-1,A6,plant stem tissue,13C,5.47,2035475,704745,H
AC-072-G1-001-4L-4,-32.23,1249.13,,Nemo-2023-AC-1,A7,plant stem tissue,13C,3.5,2035476,704746,H
AC-032-G2-001-4R-2,-31.74,777.17,,Nemo-2023-AC-1,A8,plant stem tissue,13C,1.98,2035477,704747,H
AC-204-G1-001-5L-5,-31.66,1701.12,,Nemo-2023-AC-1,A9,plant stem tissue,13C,4.7,2035478,704748,H
AC-119-G1-001-5R-3,-31.52,1884.69,,Nemo-2023-AC-1,A10,plant stem tissue,13C,5.14,2035479,704749,H
AC-094-G2-001-6L-3,-32.07,1703.96,,Nemo-2023-AC-1,A11,plant stem tissue,13C,4.74,2035480,704750,H
AC-123-G1-001-6R-2,-31.86,1584.62,,Nemo-2023-AC-1,A12,plant stem tissue,13C,4.37,2035481,704751,H
AC-030-G1-001-7L-1,-32.26,389.21,,Nemo-2023-AC-1,B1,plant stem tissue,13C,1.58,2035482,704758,H
AC-151-G2-001-7R-1,-32.24,1754.93,,Nemo-2023-AC-1,B2,plant stem tissue,13C,5.23,2035483,704759,H
AC-147-G2-001-8L-1,-32.17,938.37,,Nemo-2023-AC-1,B3,plant stem tissue,13C,3,2035484,704760,H
AC-147-G1-001-8R-2,-32.28,1870.62,,Nemo-2023-AC-1,B4,plant stem tissue,13C,5.15,2035485,704761,H
AC-086-G1-001-9L-3,-32.01,1819.89,,Nemo-2023-AC-1,B5,plant stem tissue,13C,5.07,2035486,704762,H
AC-089-G1-001-9R-3,-30.46,903.28,,Nemo-2023-AC-1,B6,plant stem tissue,13C,3.16,2035487,704763,H
AC-212-G2-001-10L-4,-32.19,1669.92,,Nemo-2023-AC-1,B7,plant stem tissue,13C,5.26,2035488,704764,H
AC-179-G1-001-11L-3,-32.04,894.51,,Nemo-2023-AC-1,B8,plant stem tissue,13C,2.86,2035489,704765,H
AC-192-G2-001-11R-1,-31.55,552.78,,Nemo-2023-AC-1,B9,plant stem tissue,13C,1.9,2035490,704766,H
AC-107-G2-001-12L-2,-33.49,1367.21,,Nemo-2023-AC-1,B10,plant stem tissue,13C,4.27,2035491,704767,H
AC-188-G2-001-12R-2,-31.24,1752.10,,Nemo-2023-AC-1,B11,plant stem tissue,13C,5.05,2035492,704768,H
AC-068-G1-001-13L-3,-31.92,2013.76,,Nemo-2023-AC-1,B12,plant stem tissue,13C,5.69,2035493,704769,H
AC-195-G2-001-13R-5,-31.71,1338.46,,Nemo-2023-AC-1,C1,plant stem tissue,13C,4.07,2035494,704774,H
AC-034-G1-001-14R-1,-31.77,419.03,,Nemo-2023-AC-1,C2,plant stem tissue,13C,1.23,2035495,704775,H
AC-094-G2-001-15L-2,-32.66,1182.65,,Nemo-2023-AC-1,C3,plant stem tissue,13C,3.49,2035496,704776,H
AC-107-G2-001-15R-4,-32.45,1867.80,,Nemo-2023-AC-1,C4,plant stem tissue,13C,5.7,2035497,704777,H
AC-199-G2-001-16L-3,-32.78,1378.70,,Nemo-2023-AC-1,C5,plant stem tissue,13C,3.85,2035498,704778,H
AC-081-G1-001-18L-3,-33.23,641.58,,Nemo-2023-AC-1,C6,plant stem tissue,13C,2.09,2035499,704779,H
AC-153-G1-001-18R-1,-32.22,697.67,,Nemo-2023-AC-1,C7,plant stem tissue,13C,2.46,2035500,704780,H
AC-119-G1-001-19R-3,-33.05,685.87,,Nemo-2023-AC-1,C8,plant stem tissue,13C,2.47,2035501,704781,H
AC-188-G1-001-21L-4,-32.93,1078.24,,Nemo-2023-AC-1,C9,plant stem tissue,13C,3.48,2035502,704782,H
AC-011-G2-001-21R-4,-32.11,416.05,,Nemo-2023-AC-1,C10,plant stem tissue,13C,1.63,2035503,704783,H
AC-062-G2-001-22R-1,-32.19,1536.16,,Nemo-2023-AC-1,C11,plant stem tissue,13C,4.94,2035504,704784,H
AC-005-G2-001-23R-3,-33.28,1266.44,,Nemo-2023-AC-1,C12,plant stem tissue,13C,4.16,2035505,704785,H
AC-218-G1-001-24L-3,-31.44,1378.70,,Nemo-2023-AC-1,D1,plant stem tissue,13C,3.96,2035506,704789,H
AC-178-G1-001-24R-5,-31.81,1162.38,,Nemo-2023-AC-1,D2,plant stem tissue,13C,3.64,2035507,704790,H
AC-107-G1-001-25L-5,-32.42,1283.75,,Nemo-2023-AC-1,D3,plant stem tissue,13C,4.19,2035508,704791,H
AC-118-G2-001-26R-5,-32.13,617.93,,Nemo-2023-AC-1,D4,plant stem tissue,13C,2.54,2035509,704792,H
AC-201-G2-001-27R-1,-32.61,323.51,,Nemo-2023-AC-1,D5,plant stem tissue,13C,1.06,2035510,704793,H
AC-189-G1-001-28L-2,-32.15,730.09,,Nemo-2023-AC-1,D6,plant stem tissue,13C,2.24,2035511,704794,H
AC-123-G1-001-29L-5,-32.50,1615.93,,Nemo-2023-AC-1,D7,plant stem tissue,13C,4.88,2035512,704795,H
AC-208-G1-001-29R-4,-32.17,377.28,,Nemo-2023-AC-1,D8,plant stem tissue,13C,1.47,2035513,704796,H
AC-113-G2-001-32R-4,-32.25,529.05,,Nemo-2023-AC-1,D9,plant stem tissue,13C,1.69,2035514,704797,H
AC-083-G2-001-33L-5,-32.38,564.64,,Nemo-2023-AC-1,D10,plant stem tissue,13C,1.85,2035515,704798,H
AC-148-G1-001-33R-3,-31.97,419.03,,Nemo-2023-AC-1,D11,plant stem tissue,13C,1.56,2035516,704799,H
AC-181-G2-001-34R-2,-31.98,1301.04,,Nemo-2023-AC-1,D12,plant stem tissue,13C,3.95,2035517,704800,H
AC-136-G2-001-35L-5,-32.52,380.26,,Nemo-2023-AC-1,E1,plant stem tissue,13C,1.3,2035518,704807,H
AC-115-G2-001-36L-4,-32.43,724.20,,Nemo-2023-AC-1,E2,plant stem tissue,13C,2.38,2035519,704808,H
AC-005-G2-002-1L-4,-32.46,835.90,,Nemo-2023-AC-1,E3,plant stem tissue,13C,2.37,2035520,704809,H
AC-054-G1-002-1R-3,-32.39,1332.71,,Nemo-2023-AC-1,E4,plant stem tissue,13C,4.28,2035521,704810,H
AC-206-G2-002-2L-5,-32.18,404.12,,Nemo-2023-AC-1,E5,plant stem tissue,13C,1.71,2035522,704811,H
AC-111-G2-002-3L-5,-31.89,448.81,,Nemo-2023-AC-1,E6,plant stem tissue,13C,1.38,2035523,704812,H
AC-119-G2-002-4L-4,-32.30,445.83,,Nemo-2023-AC-1,E7,plant stem tissue,13C,1.61,2035524,704813,H
AC-082-G2-002-4R-1,-31.63,724.20,,Nemo-2023-AC-1,E8,plant stem tissue,13C,2.23,2035525,704814,H
AC-118-G2-002-5L-3,-32.12,508.27,,Nemo-2023-AC-1,E9,plant stem tissue,13C,1.88,2035526,704815,H
AC-216-G1-002-5R-3,-31.74,1110.19,,Nemo-2023-AC-1,E10,plant stem tissue,13C,3.07,2035527,704816,H
AC-131-G1-002-6L-1,-32.62,797.74,,Nemo-2023-AC-1,E11,plant stem tissue,13C,2.49,2035528,704817,H
AC-086-G2-002-6R-3,-31.53,1398.79,,Nemo-2023-AC-1,E12,plant stem tissue,13C,4.24,2035529,704818,H
AC-205-G1-002-7L-1,-31.99,1576.08,,Nemo-2023-AC-1,F1,plant stem tissue,13C,4.09,2035530,704822,H
AC-062-G2-002-7R-4,-32.05,1593.17,,Nemo-2023-AC-1,F2,plant stem tissue,13C,4.86,2035531,704823,H
AC-118-G1-002-8R-4,-32.42,2022.15,,Nemo-2023-AC-1,F3,plant stem tissue,13C,5.74,2035532,704824,H
AC-144-G1-002-9L-1,-32.58,1496.17,,Nemo-2023-AC-1,F4,plant stem tissue,13C,4.48,2035533,704825,H
AC-030-G1-002-10L-2,-32.26,938.37,,Nemo-2023-AC-1,F5,plant stem tissue,13C,2.36,2035534,704826,H
AC-040-G2-002-10R-4,-31.58,1938.08,,Nemo-2023-AC-1,F6,plant stem tissue,13C,5.88,2035535,704827,H
AC-051-G1-002-11L-5,-32.05,1638.68,,Nemo-2023-AC-1,F7,plant stem tissue,13C,4.68,2035536,704828,H
AC-090-G1-002-11R-2,-32.19,1456.12,,Nemo-2023-AC-1,F8,plant stem tissue,13C,4.33,2035537,704829,H
AC-193-G2-002-12R-5,-31.42,1473.29,,Nemo-2023-AC-1,F9,plant stem tissue,13C,4.39,2035538,704830,H
AC-089-G1-002-13R-1,-30.89,1516.17,,Nemo-2023-AC-1,F10,plant stem tissue,13C,4.47,2035539,704831,H
AC-190-G2-002-14L-4,-31.05,1046.26,,Nemo-2023-AC-1,F11,plant stem tissue,13C,2.9,2035540,704832,H
AC-016-G2-002-14R-5,-32.38,481.53,,Nemo-2023-AC-1,F12,plant stem tissue,13C,1.59,2035541,704833,H
AC-054-G1-002-15R-1,-32.65,882.80,,Nemo-2023-AC-1,G1,plant stem tissue,13C,2.44,2035542,704838,H
AC-075-G2-002-17L-5,-32.69,1470.43,,Nemo-2023-AC-1,G2,plant stem tissue,13C,4.32,2035543,704839,H
AC-120-G1-002-17R-2,-32.51,1168.17,,Nemo-2023-AC-1,G3,plant stem tissue,13C,3.68,2035544,704840,H
AC-066-G2-002-18L-2,-32.84,1390.18,,Nemo-2023-AC-1,G4,plant stem tissue,13C,4.16,2035545,704841,H
AC-075-G1-002-18R-4,-32.37,1859.35,,Nemo-2023-AC-1,G5,plant stem tissue,13C,5.63,2035546,704842,H
AC-056-G1-002-19L-3,-32.48,1760.58,,Nemo-2023-AC-1,G6,plant stem tissue,13C,5.16,2035547,704843,H
AC-217-G2-002-19R-4,-33.04,1783.19,,Nemo-2023-AC-1,G7,plant stem tissue,13C,4.81,2035548,704844,H
AC-086-G1-002-20L-5,-33.18,1002.57,,Nemo-2023-AC-1,G8,plant stem tissue,13C,3.12,2035549,704845,H
AC-072-G1-002-20R-4,-32.89,1461.85,,Nemo-2023-AC-1,G9,plant stem tissue,13C,4.16,2035550,704846,H
AC-131-G2-002-21R-5,-32.61,1581.78,,Nemo-2023-AC-1,G10,plant stem tissue,13C,4.92,2035551,704847,H
AC-109-G1-002-22R-2,-32.46,1879.06,,Nemo-2023-AC-1,G11,plant stem tissue,13C,5.45,2035552,704848,H
AC-055-G1-002-23L-3,-31.97,308.55,,Nemo-2023-AC-1,G12,plant stem tissue,13C,1.17,2035553,704849,H
AC-154-G1-002-23R-1,-31.77,332.48,,Nemo-2023-AC-1,H1,plant stem tissue,13C,1.05,2035554,704856,H
AC-154-G1-002-25L-4,-32.62,671.12,,Nemo-2023-AC-1,H2,plant stem tissue,13C,2.26,2035555,704857,H
AC-122-G1-002-25R-1,-33.00,1254.90,,Nemo-2023-AC-1,H3,plant stem tissue,13C,4.03,2035556,704858,H
AC-197-G1-002-26R-4,-32.62,1703.96,,Nemo-2023-AC-1,H4,plant stem tissue,13C,5.28,2035557,704859,H
AC-058-G2-002-27L-4,-32.48,1638.68,,Nemo-2023-AC-1,H5,plant stem tissue,13C,4.96,2035558,704860,H
AC-014-G1-002-27R-5,-32.81,691.77,,Nemo-2023-AC-1,H6,plant stem tissue,13C,2.35,2035559,704861,H
AC-133-G2-002-28R-2,-31.76,874.01,,Nemo-2023-AC-1,H7,plant stem tissue,13C,1.23,2035560,704862,H
AC-107-G1-002-29L-2,-31.84,1257.79,,Nemo-2023-AC-1,H8,plant stem tissue,13C,3.51,2035561,704863,H
AC-046-G2-002-29R-3,-32.38,1581.78,,Nemo-2023-AC-1,H9,plant stem tissue,13C,4.71,2035562,704864,H
AC-088-G1-002-30L-3,-31.95,1022.97,,Nemo-2023-AC-1,H10,plant stem tissue,13C,3.1,2035563,704865,H
AC-114-G2-002-30R-2,-31.88,923.76,,Nemo-2023-AC-1,H11,plant stem tissue,13C,2.99,2035564,704866,H
AC-200-G2-002-31L-2,-32.70,1364.34,,Nemo-2023-AC-1,H12,plant stem tissue,13C,4.06,2035565,704867,H
AC-046-G1-002-32R-3,-30.99,1257.79,,Nemo-2023-AC-2,A1,plant stem tissue,13C,3.4,2035566,704872,H
AC-187-G1-002-33L-4,-32.66,859.36,,Nemo-2023-AC-2,A2,plant stem tissue,13C,2.63,2035567,704873,H
AC-182-G1-002-33R-2,-33.58,1553.27,,Nemo-2023-AC-2,A3,plant stem tissue,13C,4.43,2035568,704874,H
AC-095-G2-002-34L-5,-32.75,1461.85,,Nemo-2023-AC-2,A4,plant stem tissue,13C,4.48,2035569,704875,H
AC-092-G2-002-34R-2,-32.89,1833.99,,Nemo-2023-AC-2,A5,plant stem tissue,13C,5.18,2035570,704876,H
AC-205-G2-002-35L-4,-31.52,950.06,,Nemo-2023-AC-2,A6,plant stem tissue,13C,3,2035571,704877,H
AC-158-G1-002-36L-2,-31.61,1507.60,,Nemo-2023-AC-2,A7,plant stem tissue,13C,4.53,2035572,704878,H
AC-052-G1-003-1L-3,-32.89,932.53,,Nemo-2023-AC-2,A8,plant stem tissue,13C,3.05,2035573,704879,H
AC-038-G1-003-2R-3,-31.27,1326.95,,Nemo-2023-AC-2,A9,plant stem tissue,13C,3.86,2035574,704880,H
AC-089-G2-003-3L-3,-31.47,1147.89,,Nemo-2023-AC-2,A10,plant stem tissue,13C,3.47,2035575,704881,H
AC-197-G2-003-4L-2,-32.00,1240.47,,Nemo-2023-AC-2,A11,plant stem tissue,13C,3.49,2035576,704882,H
AC-057-G1-003-4R-1,-31.71,1398.79,,Nemo-2023-AC-2,A12,plant stem tissue,13C,3.84,2035577,704883,H
AC-197-G2-003-5L-1,-31.64,1003.83,,Nemo-2023-AC-2,B1,plant stem tissue,13C,3.08,2035578,704915,H
AC-082-G1-003-6L-4,-32.33,486.35,,Nemo-2023-AC-2,B2,plant stem tissue,13C,1.9,2035579,704916,H
AC-096-G2-003-6R-2,-31.79,1626.13,,Nemo-2023-AC-2,B3,plant stem tissue,13C,4.72,2035580,704917,H
AC-099-G1-003-7L-5,-30.76,442.36,,Nemo-2023-AC-2,B4,plant stem tissue,13C,1.14,2035581,704918,H
AC-154-G2-003-7R-3,-32.00,977.86,,Nemo-2023-AC-2,B5,plant stem tissue,13C,3.2,2035582,704919,H
AC-010-G1-003-8L-1,-30.97,389.49,,Nemo-2023-AC-2,B6,plant stem tissue,13C,1.01,2035583,704920,H
AC-005-G1-003-9L-1,-31.59,492.21,,Nemo-2023-AC-2,B7,plant stem tissue,13C,1.74,2035584,704921,H
AC-187-G1-003-9R-1,-31.93,1319.41,,Nemo-2023-AC-2,B8,plant stem tissue,13C,3.86,2035585,704922,H
AC-094-G1-003-10L-3,-31.84,974.98,,Nemo-2023-AC-2,B9,plant stem tissue,13C,2.64,2035586,704923,H
AC-190-G2-003-10R-4,-31.36,1173.49,,Nemo-2023-AC-2,B10,plant stem tissue,13C,3.24,2035587,704924,H
AC-068-G2-003-12L-5,-31.06,1233.66,,Nemo-2023-AC-2,B11,plant stem tissue,13C,3.66,2035588,704925,H
AC-057-G1-003-12R-4,-30.37,1365.04,,Nemo-2023-AC-2,B12,plant stem tissue,13C,4.21,2035589,704926,H
AC-064-G2-003-13L-5,-30.34,1727.68,,Nemo-2023-AC-2,C1,plant stem tissue,13C,5.43,2035590,704933,H
AC-100-G2-003-13R-3,-31.58,1219.34,,Nemo-2023-AC-2,C2,plant stem tissue,13C,3.68,2035591,704934,H
AC-075-G2-003-14L-3,-31.53,1127.57,,Nemo-2023-AC-2,C3,plant stem tissue,13C,3.93,2035592,704935,H
AC-185-G2-003-14R-2,-31.87,821.64,,Nemo-2023-AC-2,C4,plant stem tissue,13C,2.67,2035593,704936,H
AC-088-G2-003-15R-1,-30.55,969.20,,Nemo-2023-AC-2,C5,plant stem tissue,13C,2.83,2035594,704937,H
AC-114-G2-003-16L-3,-31.60,655.89,,Nemo-2023-AC-2,C6,plant stem tissue,13C,2.2,2035595,704938,H
AC-144-G1-003-16R-5,-31.07,966.32,,Nemo-2023-AC-2,C7,plant stem tissue,13C,3.21,2035596,704939,H
AC-122-G1-003-17L-2,-31.82,1319.41,,Nemo-2023-AC-2,C8,plant stem tissue,13C,4.34,2035597,704940,H
AC-064-G1-003-18R-4,-31.81,1691.05,,Nemo-2023-AC-2,C9,plant stem tissue,13C,4.71,2035598,704941,H
AC-215-G1-003-19L-2,-31.98,969.20,,Nemo-2023-AC-2,C10,plant stem tissue,13C,2.75,2035599,704942,H
AC-099-G2-003-19R-5,-32.67,1127.57,,Nemo-2023-AC-2,C11,plant stem tissue,13C,3.41,2035600,704943,H
AC-016-G1-003-20L-5,-32.11,421.81,,Nemo-2023-AC-2,C12,plant stem tissue,13C,1.65,2035601,704944,H
AC-038-G1-003-20R-4,-32.08,2133.23,,Nemo-2023-AC-2,D1,plant stem tissue,13C,5.67,2035602,704949,H
AC-215-G1-003-21L-2,-31.84,1376.44,,Nemo-2023-AC-2,D2,plant stem tissue,13C,4.25,2035603,704950,H
AC-038-G2-003-23L-4,-31.16,1116.08,,Nemo-2023-AC-2,D3,plant stem tissue,13C,3.4,2035604,704951,H
AC-186-G1-003-25R-4,-31.33,1662.84,,Nemo-2023-AC-2,D4,plant stem tissue,13C,5.13,2035605,704952,H
AC-046-G1-003-26L-4,-32.07,667.55,,Nemo-2023-AC-2,D5,plant stem tissue,13C,1.91,2035606,704953,H
AC-136-G1-003-27L-2,-30.73,983.63,,Nemo-2023-AC-2,D6,plant stem tissue,13C,2.9,2035607,704954,H
AC-179-G2-003-27R-5,-32.14,781.01,,Nemo-2023-AC-2,D7,plant stem tissue,13C,3.09,2035608,704955,H
AC-213-G2-003-29R-2,-31.64,885.38,,Nemo-2023-AC-2,D8,plant stem tissue,13C,2.71,2035609,704956,H
AC-144-G2-003-30L-5,-32.41,1250.83,,Nemo-2023-AC-2,D9,plant stem tissue,13C,3.65,2035610,704957,H
AC-154-G2-003-30R-3,-32.26,986.52,,Nemo-2023-AC-2,D10,plant stem tissue,13C,3.32,2035611,704958,H
AC-015-G2-003-31L-2,-31.86,844.83,,Nemo-2023-AC-2,D11,plant stem tissue,13C,2.66,2035612,704959,H
AC-171-G2-003-31R-3,-31.90,1236.52,,Nemo-2023-AC-2,D12,plant stem tissue,13C,3.61,2035613,704960,H
AC-197-G1-003-32R-4,-31.28,922.98,,Nemo-2023-AC-2,E1,plant stem tissue,13C,2.77,2035614,704964,H
AC-058-G2-003-33L-5,-32.56,1282.28,,Nemo-2023-AC-2,E2,plant stem tissue,13C,3.93,2035615,704965,H
AC-190-G1-003-34R-5,-31.16,963.43,,Nemo-2023-AC-2,E3,plant stem tissue,13C,3.32,2035616,704966,H
AC-034-G2-003-35L-3,-31.24,336.54,,Nemo-2023-AC-2,E4,plant stem tissue,13C,1.24,2035617,704967,H
AC-074-G2-003-35R-4,-32.12,246.02,,Nemo-2023-AC-2,E5,plant stem tissue,13C,1.16,2035618,704968,H
AC-111-G2-004-1L-3,-32.34,248.68,,Nemo-2023-AC-2,E6,plant stem tissue,13C,0.8,2035619,704969,H
AC-187-G2-004-1R-4,-32.37,239.23,,Nemo-2023-AC-2,E7,plant stem tissue,13C,1.21,2035620,704970,H
AC-046-G2-004-2L-3,-31.95,495.14,,Nemo-2023-AC-2,E8,plant stem tissue,13C,1.58,2035621,704971,H
AC-096-G1-004-2R-3,-30.85,1682.59,,Nemo-2023-AC-2,E9,plant stem tissue,13C,5.09,2035622,704972,H
AC-011-G1-004-3R-2,-32.06,818.73,,Nemo-2023-AC-2,E10,plant stem tissue,13C,2.71,2035623,704973,H
AC-104-G1-004-4L-5,-30.96,371.85,,Nemo-2023-AC-2,E11,plant stem tissue,13C,1.58,2035624,704974,H
AC-107-G2-004-4R-1,-31.40,972.09,,Nemo-2023-AC-2,E12,plant stem tissue,13C,3.09,2035625,704975,H
AC-178-G2-004-5L-4,-31.49,282.61,,Nemo-2023-AC-2,F1,plant stem tissue,13C,1.28,2035626,704982,H
AC-201-G1-004-5R-2,-31.39,377.73,,Nemo-2023-AC-2,F2,plant stem tissue,13C,1.18,2035627,704983,H
AC-179-G1-004-6L-4,-30.68,145.48,,Nemo-2023-AC-2,F3,plant stem tissue,13C,0.74,2035628,704984,H
AC-109-G2-004-6R-1,-31.64,670.46,,Nemo-2023-AC-2,F4,plant stem tissue,13C,2.15,2035629,704985,H
AC-014-G2-004-7L-4,-31.97,664.63,,Nemo-2023-AC-2,F5,plant stem tissue,13C,2.33,2035630,704986,H
AC-136-G1-004-7R-2,-32.09,1239.38,,Nemo-2023-AC-2,F6,plant stem tissue,13C,3.71,2035631,704987,H
AC-168-G1-004-8L-2,-32.12,853.52,,Nemo-2023-AC-2,F7,plant stem tissue,13C,2.98,2035632,704988,H
AC-057-G2-004-8R-2,-30.96,1498.71,,Nemo-2023-AC-2,F8,plant stem tissue,13C,4.25,2035633,704989,H
AC-147-G1-004-9L-1,-31.77,647.14,,Nemo-2023-AC-2,F9,plant stem tissue,13C,2.01,2035634,704990,H
AC-186-G1-004-9R-2,-31.91,1393.53,,Nemo-2023-AC-2,F10,plant stem tissue,13C,4.13,2035635,704991,H
AC-083-G2-004-10L-1,-31.44,1427.68,,Nemo-2023-AC-2,F11,plant stem tissue,13C,3.63,2035636,704992,H
AC-110-G2-004-10R-3,-31.77,1609.17,,Nemo-2023-AC-2,F12,plant stem tissue,13C,4.37,2035637,704993,H
AC-058-G1-004-11L-3,-30.39,1225.07,,Nemo-2023-AC-2,G1,plant stem tissue,13C,3.37,2035638,704997,H
AC-054-G2-004-12L-5,-31.24,629.64,,Nemo-2023-AC-2,G2,plant stem tissue,13C,1.43,2035639,704998,H
AC-128-G1-004-12R-3,-31.68,1156.28,,Nemo-2023-AC-2,G3,plant stem tissue,13C,3.29,2035640,704999,H
AC-168-G1-004-13L-4,-31.20,781.01,,Nemo-2023-AC-2,G4,plant stem tissue,13C,2.07,2035641,705000,H
AC-070-G2-004-13R-4,-32.03,1262.27,,Nemo-2023-AC-2,G5,plant stem tissue,13C,3.24,2035642,705001,H
AC-072-G2-004-14L-3,-32.54,1256.55,,Nemo-2023-AC-2,G6,plant stem tissue,13C,3.6,2035643,705002,H
AC-151-G2-004-14R-4,-30.73,1313.70,,Nemo-2023-AC-2,G7,plant stem tissue,13C,3.83,2035644,705003,H
AC-099-G2-004-15L-3,-31.20,865.11,,Nemo-2023-AC-2,G8,plant stem tissue,13C,2.48,2035645,705004,H
AC-048-G1-004-16L-3,-31.68,427.68,,Nemo-2023-AC-2,G9,plant stem tissue,13C,1.45,2035646,705005,H
AC-068-G1-004-17L-3,-31.41,1651.55,,Nemo-2023-AC-2,G10,plant stem tissue,13C,4.91,2035647,705006,H
AC-109-G2-004-17R-3,-31.65,960.54,,Nemo-2023-AC-2,G11,plant stem tissue,13C,2.49,2035648,705007,H
AC-011-G2-004-18L-4,-32.60,1273.71,,Nemo-2023-AC-2,G12,plant stem tissue,13C,3.31,2035649,705008,H
AC-088-G1-004-18R-4,-31.88,1563.90,,Nemo-2023-AC-2,H1,plant stem tissue,13C,4.61,2035650,705013,H
AC-055-G2-004-19L-3,-32.51,1256.55,,Nemo-2023-AC-2,H2,plant stem tissue,13C,3.02,2035651,705014,H
AC-017-G1-004-19R-3,-31.41,327.70,,Nemo-2023-AC-2,H3,plant stem tissue,13C,0.93,2035652,705015,H
AC-203-G1-004-20L-1,-32.28,1141.93,,Nemo-2023-AC-2,H4,plant stem tissue,13C,3.42,2035653,705016,H
AC-030-G2-004-20R-3,-32.33,1296.57,,Nemo-2023-AC-2,H5,plant stem tissue,13C,3.5,2035654,705017,H
AC-160-G2-004-21L-2,-32.34,899.85,,Nemo-2023-AC-2,H6,plant stem tissue,13C,2.45,2035655,705018,H
AC-195-G2-004-21R-4,-31.37,1012.47,,Nemo-2023-AC-2,H7,plant stem tissue,13C,3.02,2035656,705019,H
AC-005-G1-004-22L-1,-32.98,559.54,,Nemo-2023-AC-2,H8,plant stem tissue,13C,1.31,2035657,705020,H
AC-172-G2-004-22R-4,-31.51,1458.95,,Nemo-2023-AC-2,H9,plant stem tissue,13C,4.19,2035658,705021,H
AC-120-G1-004-23R-5,-30.86,1761.46,,Nemo-2023-AC-2,H10,plant stem tissue,13C,4.61,2035659,705022,H
AC-123-G1-004-24L-4,-31.90,1293.71,,Nemo-2023-AC-2,H11,plant stem tissue,13C,3.48,2035660,705023,H
AC-130-G1-004-25R-3,-32.15,1164.89,,Nemo-2023-AC-2,H12,plant stem tissue,13C,2.53,2035661,705024,H
AC-100-G1-004-26L-4,-31.85,524.43,,Nemo-2023-AC-3,A1,plant stem tissue,13C,1.23,2035662,705031,H
AC-051-G2-004-26R-2,-32.68,448.23,,Nemo-2023-AC-3,A2,plant stem tissue,13C,0.94,2035663,705032,H
AC-208-G1-004-27L-4,-32.55,515.65,,Nemo-2023-AC-3,A3,plant stem tissue,13C,1.59,2035664,705033,H
AC-040-G2-004-27R-5,-32.24,1164.89,,Nemo-2023-AC-3,A4,plant stem tissue,13C,3.34,2035665,705034,H
AC-070-G1-004-28L-2,-31.14,1741.76,,Nemo-2023-AC-3,A5,plant stem tissue,13C,4.62,2035666,705035,H
AC-040-G1-004-28R-3,-31.95,518.57,,Nemo-2023-AC-3,A6,plant stem tissue,13C,1.18,2035667,705036,H
AC-216-G1-004-29R-5,-31.54,1367.89,,Nemo-2023-AC-3,A7,plant stem tissue,13C,3.24,2035668,705037,H
AC-204-G1-004-30R-4,-31.18,597.53,,Nemo-2023-AC-3,A8,plant stem tissue,13C,2.47,2035669,705038,H
